Epoch,Training Loss,Training Accuracy,Validation Loss,Validation Accuracy,Train KL Div
69,210738.47349683545,0.29638053797468356,708778.41875,0.2434455422794118,5465834.183544304
70,208075.31170886077,0.29511965981012656,688033.221875,0.23714958639705883,5254103.563291139
71,205769.08178401898,0.291435917721519,667885.32109375,0.24324448529411766,5055230.962025316
72,200857.7988528481,0.30152294303797467,647805.6328125,0.24179113051470588,4861109.765822785
73,198539.51226265822,0.3017454509493671,633946.2921875,0.2355583639705882,4679602.886075949
74,196581.2482199367,0.2989270174050633,615404.22734375,0.23725298713235293,4507122.183544304
75,193787.26878955695,0.3049841772151899,598891.58125,0.23136488970588234,4342389.537974684
76,191491.85581487342,0.3057505933544304,583410.1921875,0.2414924172794118,4186419.629746835
77,187364.24564873418,0.31319224683544306,567431.678125,0.2400735294117647,4040135.268987342
78,186268.0292721519,0.31074465981012656,556012.50390625,0.246875,3900319.0
79,184397.4003164557,0.3115357990506329,543914.934375,0.2441463694852941,3767699.417721519
80,180964.17108386077,0.31722211234177217,528043.07265625,0.24741498161764705,3638884.759493671
81,179045.19471914557,0.31796380537974683,517206.034375,0.2458065257352941,3517383.0221518986
82,176305.40862341772,0.32525712025316456,510555.95625,0.22979664522058824,3401400.9620253164
83,176277.25919699366,0.3193482990506329,499083.62734375,0.23456456801470588,3291684.4778481014
84,172797.06536787975,0.32805083069620256,485510.484375,0.24029181985294118,3189700.6170886075
85,171564.265625,0.3239962420886076,477132.8140625,0.24964958639705884,3098137.170886076
86,169418.1422072785,0.32968255537974683,469465.9421875,0.24460018382352938,3008474.310126582
87,168449.25,0.3299545094936709,461457.00234375,0.24379021139705884,2925831.4493670887
88,165057.3497824367,0.33939873417721517,451455.921875,0.24797219669117646,2842962.1075949366
89,165137.5080102848,0.3327976661392405,443594.83828125,0.23829848345588234,2764019.234177215
90,163009.17316060126,0.33650613132911394,439089.99921875,0.2469037224264706,2694276.1075949366
91,163110.57871835443,0.33437994462025317,433295.19921875,0.24855813419117645,2627726.746835443
92,161642.92652294305,0.33573971518987344,426864.8515625,0.24536420036764706,2566995.4556962023
93,159198.70599287975,0.34567840189873417,421695.0125,0.24697265625,2508545.7183544305
94,157225.78075553797,0.34955992879746833,415004.07265625,0.24891429227941178,2450687.0537974685
95,155665.51918512658,0.35566653481012656,409056.1765625,0.25142463235294116,2400598.2088607596
96,155751.80696202532,0.3525267009493671,409102.084375,0.24166475183823527,2353337.5537974685
97,154047.68651107594,0.3578916139240506,399191.20078125,0.25081571691176474,2307067.2088607596
98,153935.2558346519,0.3531695015822785,399706.84453125,0.24611098345588234,2268419.8481012657
99,152080.6482397152,0.36258900316455694,398462.7578125,0.24581801470588233,2233133.8006329113
