Epoch,Training Loss,Training Accuracy,Validation Loss,Validation Accuracy,Train KL Div
0,3825088.785330414,0.018312101910828025,20597740.078515626,0.030859375,411075419.10828024
1,2770046.441580414,0.03824144108280255,16000063.028515626,0.047265625,321167867.9235669
2,2191828.1633160827,0.056951632165605094,13108641.473828126,0.0724609375,261358555.3121019
3,1823073.8971934714,0.07931926751592357,11022022.316015625,0.08212890625,218673289.57961783
4,1556383.4841759554,0.09743232484076433,9418568.678515624,0.1052734375,186216091.21019107
5,1352267.9913415606,0.1149233678343949,8163052.42109375,0.113671875,160824022.8280255
6,1190227.475517516,0.13241441082802546,7154132.121875,0.1322265625,140354945.1210191
7,1060765.0038813695,0.13943073248407642,6317309.878515625,0.1451171875,123568440.81528662
8,953663.8993829618,0.15047770700636942,5620968.298828125,0.1435546875,109547528.61146496
9,862943.9656648089,0.16346536624203822,5031752.079296875,0.1546875,97655946.14012739
10,786669.8913216561,0.17177547770700638,4524545.15078125,0.16943359375,87468521.17197452
11,720421.2586584395,0.18008558917197454,4088785.21015625,0.16826171875,78672990.87898089
12,664136.9459593949,0.18441480891719744,3704848.7693359377,0.18134765625,71006693.70700637
13,613023.1534633758,0.1943919187898089,3373850.252734375,0.17763671875,64277870.49681529
14,568759.0116441083,0.2021795382165605,3073532.70234375,0.189453125,58340277.808917195
15,530427.0722531847,0.20618531050955413,2814947.5671875,0.1818359375,53081169.63057325
16,495810.36733678344,0.21479398885350318,2580548.5484375,0.18671875,48405784.53503185
17,464199.86285828025,0.2213375796178344,2370679.726171875,0.2005859375,44213092.73885351
18,436610.0293590764,0.22417396496815287,2182372.0302734375,0.20439453125,40453464.7133758
19,411382.19526273885,0.23131468949044587,2016805.075390625,0.19912109375,37065651.439490445
20,388551.5338375796,0.23713674363057324,1859599.14453125,0.2220703125,34010686.44585987
21,368022.12589570065,0.24330712579617833,1726289.62265625,0.20322265625,31249261.08280255
22,349368.23128980893,0.2471387340764331,1597976.9515625,0.21533203125,28737377.42675159
23,332764.0440883758,0.2502985668789809,1483480.876171875,0.21708984375,26450901.872611467
24,317721.54767117836,0.25271198248407645,1380864.926953125,0.2203125,24380158.50955414
25,303199.8642515924,0.25771297770700635,1289263.811328125,0.21728515625,22483930.700636942
26,290148.7721934713,0.2614201831210191,1199063.88359375,0.2283203125,20746620.496815287
27,277602.6605294586,0.267515923566879,1121796.394140625,0.223046875,19161418.50955414
28,266827.5161226115,0.2728154856687898,1048879.15625,0.22431640625,17704689.59235669
29,257827.12335788217,0.2723676353503185,981640.9359375,0.22646484375,16380751.363057325
30,246555.92232285033,0.2820212977707006,921196.86015625,0.23427734375,15160922.299363058
31,238349.66814291402,0.2840863853503185,867258.68125,0.22890625,14044955.66878981
32,230948.23979896496,0.2854299363057325,816182.521875,0.23095703125,13018378.757961784
33,223219.94441679935,0.2880423964968153,769891.013671875,0.2283203125,12080404.719745222
34,216741.11693869426,0.2945362261146497,725887.76875,0.23525390625,11223474.146496816
35,210357.60997213377,0.2978204617834395,689460.948046875,0.2291015625,10429117.49044586
36,203892.14107285033,0.3039162022292994,651251.723828125,0.2373046875,9702901.49044586
37,198183.98124004778,0.30588176751592355,619271.148046875,0.23857421875,9037828.318471337
38,194236.1832205414,0.3075487659235669,586338.605078125,0.24296875,8426065.5955414
39,189661.44068471337,0.31108180732484075,557998.646875,0.2376953125,7870136.7802547775
40,184559.14246616242,0.3163564888535032,538003.45546875,0.23154296875,7361275.127388535
41,182452.01716759554,0.3106588375796178,512046.02109375,0.24140625,6888175.270700637
42,177421.333897293,0.31941679936305734,486784.73984375,0.2482421875,6459492.289808917
43,173522.6508757962,0.32299960191082805,468634.996875,0.24208984375,6062139.7197452225
44,171069.77507961783,0.3235718550955414,453091.560546875,0.2439453125,5708902.20700637
45,167267.9308817675,0.3314341162420382,438768.26171875,0.2482421875,5381645.659235668
46,165119.83280254778,0.3317326831210191,423086.724609375,0.244921875,5101112.831210191
47,162313.13594745222,0.33581309713375795,412297.1623046875,0.24296875,4829607.611464968
