Epoch,Training Loss,Training Accuracy,Validation Loss,Validation Accuracy,Train KL Div
0,2025772.597993211,0.024885183706070287,12018842.473892406,0.04895174050632911,466699305.71246004
1,1689049.2489017572,0.06696785143769968,10955874.004746836,0.08138844936708861,426014518.5942492
2,1545805.8647663738,0.09926617412140575,9973222.9375,0.11985759493670886,387448724.34504795
3,1416199.707368211,0.12280351437699681,9123151.153085442,0.1307357594936709,353848503.41214055
4,1303851.64456869,0.14561701277955272,8382169.730617088,0.15763449367088608,324742288.3578275
5,1207028.3096545527,0.15939496805111822,7736956.91159019,0.17167721518987342,299318557.341853
6,1121681.0003993611,0.182008785942492,7167207.2741297465,0.1944224683544304,276864904.485623
7,1046742.2103634186,0.19344049520766773,6665565.714596519,0.18255537974683544,256846387.57827476
8,979906.8930710863,0.20731829073482427,6203913.762262658,0.21073971518987342,238854360.28115016
9,920252.0680910543,0.21797623801916932,5794577.362143988,0.21242088607594936,222584538.7859425
10,864836.1099740416,0.2290335463258786,5414695.503757912,0.22399129746835442,207757360.05111822
11,815396.6979832269,0.23904253194888178,5070354.135680379,0.23615506329113925,194195713.4824281
12,769436.9010583067,0.25162240415335463,4755419.238330696,0.23605617088607594,181757256.485623
13,728113.7762579873,0.25818690095846647,4467688.242681962,0.23516613924050633,170315572.54952076
14,688675.9026307907,0.2693939696485623,4197164.016218354,0.25761471518987344,159774656.61341852
15,652528.3427515974,0.2819488817891374,3956312.965585443,0.2442642405063291,150045633.73801917
16,619297.4845746806,0.2880141773162939,3723738.1137262657,0.26275712025316456,141060159.0798722
17,588253.2992961262,0.29902156549520764,3513151.6928401897,0.2692840189873418,132768962.3003195
18,559833.9407198483,0.3065345447284345,3320031.499802215,0.27956882911392406,125107710.90095846
19,533487.6439446885,0.3146964856230032,3142815.7240901897,0.27294303797468356,118029552.76677316
20,509337.6770666933,0.3220347444089457,2975894.415446994,0.28194224683544306,111506182.08306709
21,485873.3090555112,0.3343400559105431,2823546.534315665,0.2775909810126582,105448502.28753993
22,463966.5698881789,0.3438748003194888,2679931.3654074366,0.28708465189873417,99827111.59105432
23,443791.0809454872,0.354308107028754,2554287.297369462,0.26305379746835444,94633039.84664537
24,425410.69705970446,0.3601737220447284,2423753.9151503164,0.2944026898734177,89811775.84664537
25,407529.757038738,0.3718051118210863,2313866.555874209,0.2932159810126582,85334605.6230032
26,391244.29485323484,0.37744608626198084,2210605.1514042723,0.2868868670886076,81185358.38977636
27,374729.6206070288,0.39601637380191695,2111945.4570806962,0.2944026898734177,77317759.64217253
28,360083.4687250399,0.40315495207667734,2028480.2460443038,0.2778876582278481,73718981.1629393
29,345078.46300918533,0.42075179712460065,1941389.9466969937,0.29845727848101267,70355717.87859425
30,332047.5501946885,0.429263178913738,1860008.7039161392,0.3010284810126582,67215324.86900958
31,319494.53344648564,0.440245607028754,1788594.171182753,0.3014240506329114,64286140.715654954
32,306533.2825728834,0.4561950878594249,1718218.1224287974,0.30626977848101267,61538402.07028754
33,294800.76350339456,0.46884984025559107,1653474.1194620254,0.30547863924050633,58940618.888178915
34,283095.0431309904,0.48310203674121405,1596435.1549643988,0.3010284810126582,56502161.52076677
35,271894.4817541933,0.5017721645367412,1538583.519284019,0.31062104430379744,54226210.01916933
36,261694.915235623,0.5162739616613419,1488040.8990308545,0.29766613924050633,52061947.60383387
37,251243.02869159344,0.5312749600638977,1440984.7203322784,0.29707278481012656,50032514.47923323
38,241734.0860498203,0.5455271565495208,1399743.5832674052,0.2950949367088608,48118894.96485623
39,232227.78984874202,0.5630491214057508,1358533.2946993671,0.2875791139240506,46305907.25878594
40,222622.57973492413,0.5825179712460063,1313718.974881329,0.2902492088607595,44609404.84345048
41,214442.6462534944,0.5945487220447284,1284769.821993671,0.29489715189873417,43003184.14057508
42,206488.24977535944,0.608426517571885,1238116.0193829115,0.29499604430379744,41493384.51118211
43,197999.54852236423,0.6254992012779552,1216749.1046281646,0.29618275316455694,40068876.0
44,190578.57424371006,0.6435203674121406,1187066.1070015824,0.29638053797468356,38716299.2971246
45,183591.92662989217,0.653928714057508,1152876.8742088608,0.2911392405063291,37390977.81469648
