Epoch,Training Loss,Training Accuracy,Validation Loss,Validation Accuracy,Train KL Div
0,1940467.0768520366,0.19236721246006389,12069274.692345727,0.29074367088607594,473029448.58785945
1,1601857.779652556,0.311975838658147,11506282.077828323,0.34206882911392406,451590501.1118211
2,1524553.2571136183,0.35770267571884984,10930256.681269778,0.35116693037974683,428898205.6485623
3,1447746.2228434505,0.39254692492012777,10368985.938488925,0.42049050632911394,407077563.8083067
4,1375223.1779153354,0.41758186900958466,9853482.998813292,0.3993275316455696,386581288.0766773
5,1308253.8872179512,0.43190894568690097,9365520.349139636,0.439873417721519,367456727.41214055
6,1245643.0310378394,0.4460613019169329,8918553.462420886,0.4161392405063291,349632052.6517572
7,1186852.3411416733,0.46233526357827476,8493770.811313292,0.4518393987341772,332977180.62619805
8,1133154.5911416733,0.46565495207667734,8096792.504104035,0.4774525316455696,317374060.47284347
9,1081883.4701976837,0.47838458466453676,7724746.9258801425,0.4939675632911392,302727637.2651757
10,1033779.9970796725,0.49078973642172524,7378410.405607199,0.47250791139240506,288943526.2364217
11,989717.7714032548,0.49221246006389774,7048005.090733781,0.49624208860759494,275943015.9744409
12,946642.8095172724,0.5055161741214057,6738405.024327531,0.48823180379746833,263662863.43769968
13,907261.2033995606,0.5079622603833865,6442774.246736551,0.5133504746835443,252043033.9169329
14,869076.6396765176,0.5184954073482428,6163172.9140625,0.5164161392405063,241037614.82428116
15,833259.3107902356,0.5256339856230032,5900712.441208465,0.5184928797468354,230612282.01916933
16,799099.8173048123,0.5342452076677316,5651551.461431962,0.509493670886076,220741496.4345048
17,766713.4065744808,0.541283945686901,5413928.110759494,0.5209651898734177,211378130.14696485
18,736036.8258286741,0.545402356230032,5187113.334404668,0.5422270569620253,202505741.1884984
19,706708.6756065296,0.5561351837060703,4977717.858781646,0.517998417721519,194094374.23642173
20,679378.7483900759,0.5581819089456869,4775047.730122627,0.5291732594936709,186143570.04472843
21,653642.7195986422,0.5640225638977636,4589444.4961926425,0.5039556962025317,178619241.76357827
22,628710.8065095847,0.5682907348242812,4405187.939922864,0.5342167721518988,171514308.08945686
23,605919.2244284145,0.5710113817891374,4234460.654321598,0.5581487341772152,164816099.62939298
24,583260.4717951278,0.5823682108626198,4074219.1973892404,0.547567246835443,158489701.26517573
25,562715.8041009385,0.5863368610223643,3919863.316208465,0.5824762658227848,152519060.14057508
26,542721.1094498802,0.5912040734824281,3781412.128659019,0.5625,146888358.6453674
27,524884.5291658347,0.5945237619808307,3646486.176349881,0.5640822784810127,141594685.34185302
28,507252.45947733626,0.6007388178913738,3522505.838854826,0.5638844936708861,136604461.44408944
29,490651.7649261182,0.6033346645367412,3399504.441702927,0.5766416139240507,131891585.02236421
30,474615.66986571485,0.6094498801916933,3287393.0776799843,0.5650712025316456,127438358.82428116
31,460030.757425619,0.6149410942492013,3179685.6167424843,0.5889042721518988,123229596.62619808
32,446181.84060503193,0.618235822683706,3081024.2879746836,0.5713014240506329,119263140.14057508
33,432577.27479782345,0.6265225638977636,2984133.707575158,0.5872231012658228,115496444.6773163
34,420011.2800019968,0.627321285942492,2892834.6121439873,0.5952333860759493,111928253.34185304
35,408092.5168730032,0.6315145766773163,2807550.729282041,0.5982990506329114,108544874.58146966
36,397289.21213558305,0.6343849840255591,2727468.8331190664,0.5799050632911392,105323747.11821087
37,386072.9447883387,0.6400259584664537,2647123.839596519,0.599189082278481,102239446.26198083
38,375585.19374001597,0.6437450079872205,2572655.2540545887,0.6044303797468354,99296900.52396166
39,365634.2049221246,0.6484624600638977,2501927.5580003955,0.6071993670886076,96472643.73162939
40,355952.9966927915,0.656674321086262,2434052.857496044,0.5981012658227848,93768867.16932908
41,346648.9075354433,0.6599191293929713,2370985.336184731,0.5812895569620253,91162453.1629393
42,338180.4887430112,0.6595946485623003,2304122.287579114,0.596123417721519,88666781.29073483
43,329721.0758848343,0.6636132188498403,2241560.799594541,0.6170886075949367,86255893.85303514
44,321407.09582168533,0.6687050718849841,2182508.6758306962,0.6160996835443038,83923242.45367412
45,313022.7979607628,0.6765674920127795,2127149.8297072784,0.6025514240506329,81670321.25239617
46,305008.28294728434,0.680635982428115,2070611.719244462,0.6123417721518988,79485463.18210863
47,298136.45841653354,0.6797124600638977,2016634.9777986552,0.6199564873417721,77384891.3226837
48,290299.08244933106,0.6890225638977636,1965753.8078026108,0.621934335443038,75339636.98402555
49,282801.87232303317,0.6960613019169329,1915725.050039557,0.6162974683544303,73358016.79233226
50,276185.84378120006,0.6990814696485623,1867316.5546380538,0.6257911392405063,71445151.59105432
51,270082.2610885084,0.6988069089456869,1818855.07955894,0.625,69594467.47603834
52,262938.6962485024,0.7057458067092651,1775709.5577037183,0.6129351265822784,67790384.9456869
53,256700.1899648063,0.7112869408945687,1731944.5859375,0.6116495253164557,66053080.74121406
54,250591.65761032348,0.7141074281150159,1690349.4149030854,0.6045292721518988,64352486.888178915
55,245017.56611296925,0.714007587859425,1645042.8674841772,0.6343947784810127,62716556.766773164
56,238607.0435927516,0.7227685702875399,1604712.137658228,0.6317246835443038,61129189.59744409
57,233372.82897988218,0.7234424920127795,1566102.4785527096,0.6332080696202531,59564818.21086262
58,227722.84255191693,0.728883785942492,1528091.3411787974,0.6285601265822784,58071639.56549521
59,222591.30562974242,0.7314796325878594,1492437.4498615507,0.6325158227848101,56614998.07028754
60,217055.09467352237,0.7400409345047924,1455120.9343848892,0.6360759493670886,55202890.61980831
61,211755.70512804514,0.7428364616613419,1422622.2708168512,0.6285601265822784,53827710.300319485
62,206972.20016099242,0.746730231629393,1388935.2093057754,0.6283623417721519,52496072.99680511
63,201896.04510283546,0.7506240015974441,1355172.4300336235,0.6376582278481012,51208355.11821086
64,197186.18580895566,0.7576876996805112,1323910.0686807754,0.6360759493670886,49946805.12460064
65,192317.06708641173,0.7645017971246006,1297160.0711036392,0.6216376582278481,48730120.88178914
66,187910.9143433007,0.7667482028753994,1264060.417721519,0.6395371835443038,47535969.41853035
67,183443.65560103834,0.7690195686900958,1235822.3711431962,0.6283623417721519,46392160.47284345
68,179091.86135308506,0.775234624600639,1207677.7076246045,0.6271756329113924,45267850.13418531
69,174895.1271465655,0.7819738418530351,1180928.9681566455,0.6383504746835443,44182613.750798725
70,171152.35123801918,0.7798522364217252,1156516.5724881329,0.6207476265822784,43140020.40894569
71,166783.57848692092,0.788638178913738,1131007.0986946202,0.6231210443037974,42126615.36102236
72,163341.58499525758,0.7907597843450479,1104446.6256428007,0.637559335443038,41132564.84345048
73,159348.46953624202,0.7985473242811502,1078854.6077927216,0.6452729430379747,40174730.47923323
74,155639.6597194489,0.8023162939297125,1057919.7149426425,0.6407238924050633,39234056.05111821
75,151995.4041783147,0.8059854233226837,1037626.2913370254,0.6378560126582279,38340068.907348245
76,148731.63286554013,0.8085563099041534,1013555.6491791931,0.6301424050632911,37455361.39297125
77,145429.5033196885,0.8127496006389776,994760.0606210442,0.6385482594936709,36600855.89776358
78,142115.83434317593,0.8163438498402555,974922.8572488133,0.6341969936708861,35773409.73801917
79,138718.74352286343,0.8235573083067093,954463.7548457278,0.6324169303797469,34972924.08945687
80,135118.63425082367,0.8310702875399361,931676.6257911392,0.6343947784810127,34185217.78913738
81,132658.39192916334,0.8295477236421726,916803.5084058545,0.6388449367088608,33421373.603833865
82,129484.4162090655,0.8359375,896700.7705201741,0.6404272151898734,32694039.89776358
