Epoch,Training Loss,Training Accuracy,Validation Loss,Validation Accuracy,Train KL Div
0,3731285.9299363056,0.1527169585987261,23263797.845703125,0.19111328125,464144645.2993631
1,3041999.813445462,0.2432076035031847,21774931.709375,0.2888671875,435507725.044586
2,2845161.0989749203,0.3026224124203822,20320326.21660156,0.33671875,406515674.2929936
3,2656293.0790207004,0.34332703025477707,19001391.07285156,0.346484375,379970035.566879
4,2487674.9128184714,0.3586037022292994,17818742.249414064,0.3787109375,356164984.2547771
5,2334600.6953125,0.39104796974522293,16756046.459570313,0.4041015625,334847272.15286624
6,2198636.181677946,0.40376194267515925,15802023.149804687,0.422265625,315668623.2866242
7,2076496.6517714967,0.41453523089171973,14938882.308984375,0.4375,298328399.6942675
8,1966266.3266321656,0.42799562101910826,14153988.321289062,0.44033203125,282554041.477707
9,1865105.7995123407,0.4388186703821656,13440786.4234375,0.42529296875,268114907.6178344
10,1773297.6012639331,0.4472283041401274,12786362.400390625,0.38779296875,254837470.36942676
11,1689019.7034235669,0.4495421974522293,12166398.049902344,0.45732421875,242565848.96815288
12,1610466.4323248407,0.4589719347133758,11596859.662890624,0.46611328125,231168995.36305732
13,1537140.8882862262,0.4680284633757962,11066394.2859375,0.476953125,220534391.23566878
14,1469658.0756120621,0.4703921178343949,10570485.082421875,0.487109375,210587598.4713376
15,1406347.4260300556,0.4759653662420382,10106860.331445312,0.4791015625,201262501.5031847
16,1346918.0873805732,0.4810410031847134,9670233.000488281,0.47216796875,192492459.0063694
17,1289822.7633359872,0.4935559315286624,9257748.710546875,0.47861328125,184207956.58598727
18,1237258.4757663216,0.4890525477707006,8871462.8375,0.47294921875,176395369.68152866
19,1187719.4646944667,0.49310808121019106,8499341.000878906,0.49765625,169001286.72611466
20,1139466.1084544188,0.5027866242038217,8145989.465917969,0.516796875,161980730.1910828
21,1094993.1325139331,0.5048019506369427,7816566.979296875,0.49912109375,155320660.17834395
22,1052665.338848527,0.5066182324840764,7500202.748339844,0.5126953125,149000647.6433121
23,1011729.8789560111,0.5155503582802548,7199251.86484375,0.515234375,142985816.6624204
24,973337.6367436305,0.5154508359872612,6917953.185742187,0.48642578125,137266376.15286624
25,936661.9838027469,0.5217456210191083,6641195.965234375,0.5255859375,131812302.62420382
26,900784.5424213774,0.5312002388535032,6384135.844042969,0.50703125,126607945.17197452
27,867602.023785828,0.5343600716560509,6135906.607324218,0.5171875,121650482.14012739
28,836399.4700686703,0.531797372611465,5900936.280859375,0.529296875,116927966.9299363
29,805677.490147293,0.5383658439490446,5674089.987792969,0.52841796875,112407573.65605095
30,776525.0954169984,0.5414759156050956,5458217.134765625,0.5306640625,108095541.40127389
31,748311.516147492,0.5458797770700637,5253044.561230469,0.53310546875,103972234.1910828
32,722028.9786275876,0.5523487261146497,5056728.313574219,0.5322265625,100040269.5031847
33,696983.0368730095,0.5505324442675159,4869201.408007813,0.5328125,96269004.07643312
34,672405.4714619825,0.5546377388535032,4688063.681152344,0.541796875,92669405.8089172
35,649326.8960987261,0.5574741242038217,4517785.551269531,0.5349609375,89222186.44585988
36,627272.6929488456,0.5569267515923567,4353332.371972656,0.53984375,85919962.59872611
37,604836.669660629,0.5703871417197452,4193994.5709960936,0.5447265625,82756585.68152866
38,585525.9360071656,0.566530652866242,4041912.7564453124,0.56337890625,79732885.19745223
39,565644.8230742436,0.5726015127388535,3902215.27734375,0.53017578125,76833303.6433121
40,546459.9586484872,0.5759603901273885,3759555.8840820314,0.547265625,74055146.29299363
41,528261.1835191083,0.5816331608280255,3624304.451269531,0.5658203125,71383454.98089172
42,510806.17267117836,0.5844944267515924,3502042.4095703126,0.53271484375,68823933.70700637
43,494704.353254379,0.5818570859872612,3374270.718652344,0.5728515625,66371051.643312104
44,478304.76920780254,0.587952826433121,3256778.01484375,0.562890625,64014713.401273884
45,462443.6991441083,0.5966859076433121,3143196.3881835938,0.57666015625,61753315.46496815
46,447855.3651721736,0.6013385748407644,3037872.5607421873,0.55234375,59582506.57324841
47,434141.9368282245,0.6017117834394905,2932103.7569335937,0.56552734375,57504518.44585987
48,420292.29234673566,0.6009156050955414,2830305.234765625,0.5853515625,55500112.43312102
49,406894.197178543,0.6098974920382165,2738257.4779296876,0.5576171875,53578820.560509555
50,394146.2733628583,0.6128831608280255,2642901.2161132814,0.5783203125,51726570.318471335
