Epoch,Training Loss,Training Accuracy,Validation Loss,Validation Accuracy,Train KL Div
0,1923116.6610423322,0.18912240415335463,11826629.619857594,0.29291930379746833,463824255.6932907
1,1566343.5649710463,0.3140724840255591,10817942.334355222,0.3606606012658228,425026488.4345048
2,1433806.3883536342,0.36331869009584666,9878167.283227848,0.3670886075949367,387861463.9233227
3,1312499.103908746,0.38880291533546324,9050752.484276108,0.39200949367088606,355165129.0990415
4,1206332.7496505592,0.41615914536741216,8325960.39675633,0.41871044303797467,326608511.89776355
5,1113031.6252121606,0.4399710463258786,7691819.85754549,0.4374011075949367,301488254.26198083
6,1032122.3668630192,0.44945587060702874,7127356.742681962,0.46162974683544306,279182726.6453674
7,959681.0341079273,0.4669029552715655,6622721.294254351,0.4724090189873418,259219845.00958467
8,894792.4661291933,0.47803514376996803,6165930.388004351,0.47587025316455694,241180023.87220448
9,836097.8183905751,0.4935353434504792,5755097.424248418,0.4520371835443038,224790004.54952076
10,783509.409332568,0.4986521565495208,5375771.870648734,0.4855617088607595,209820272.61341852
11,734460.0185827676,0.510458266773163,5023438.265872231,0.5212618670886076,196068737.8913738
12,690072.789848742,0.5143520367412141,4704614.080152295,0.5110759493670886,183416056.9456869
13,648386.2951028355,0.5244608626198083,4406796.768987342,0.5426226265822784,171731865.9169329
14,610100.3069588658,0.5365415335463258,4135268.2266119462,0.5235363924050633,160923008.05111822
15,574742.6920552116,0.5451777156549521,3880729.540446994,0.5455893987341772,150919340.37060702
16,541990.6719249202,0.5529402955271565,3647785.013202136,0.5360957278481012,141656479.43769968
17,511737.8125873602,0.5571335862619808,3429164.86614913,0.5589398734177216,133080167.18210863
18,483674.46677815495,0.5639227236421726,3228499.6671776106,0.5567642405063291,125131346.47923322
19,457432.6526183107,0.573058107028754,3041751.71588212,0.5646756329113924,117746877.49520767
20,432718.05673422525,0.5836661341853036,2867509.6087321993,0.5752571202531646,110909069.08626199
21,410608.83049620606,0.5852885383386581,2707323.3709948575,0.5671479430379747,104553603.88498403
22,389253.39923622203,0.5964706469648562,2559253.314230617,0.5652689873417721,98644525.26517572
23,369419.99378494406,0.603783945686901,2416858.9027393195,0.5864319620253164,93163080.56230032
24,351794.9226238019,0.6035593051118211,2294619.3248121045,0.563192246835443,88075067.2715655
25,334627.3352760583,0.6117711661341853,2168436.0968651106,0.5926621835443038,83326197.31629393
26,319092.11068540334,0.6183356629392971,2057210.7432258702,0.5914754746835443,78895868.03833866
27,303570.41205321485,0.6275958466453674,1952012.408969541,0.5918710443037974,74750379.80830671
28,290157.2213208866,0.627221445686901,1856065.703619462,0.5910799050632911,70891988.03833866
29,277105.6567741613,0.6344848242811502,1760932.9903085444,0.6130340189873418,67280970.7859425
30,264780.93650159746,0.6404752396166135,1674836.017850079,0.6150118670886076,63885365.49520767
31,252982.22583865814,0.6481878993610224,1594446.449960443,0.6075949367088608,60693511.34824281
32,242162.29315595047,0.6518819888178914,1521695.9971321202,0.6001780063291139,57688968.89456869
33,232247.3516873003,0.6555261581469649,1448229.5396064082,0.6104628164556962,54869818.50479233
34,222006.3149960064,0.6668580271565495,1381901.83346519,0.6094738924050633,52212117.955271564
35,212857.81249376,0.6713757987220448,1317626.48971519,0.6122428797468354,49694746.26198083
36,204707.51485123803,0.6725239616613419,1257430.4015526108,0.6077927215189873,47324197.48242812
37,195852.8045626997,0.6822583865814696,1196821.124011076,0.6319224683544303,45062386.37699681
38,187542.37950529152,0.6886980830670927,1145504.3953718354,0.6161985759493671,42932241.62300319
39,180149.36286940894,0.692991214057508,1094906.7447587026,0.6198575949367089,40926977.58466454
40,172864.24881439697,0.7001797124600639,1044362.6496242088,0.6341969936708861,39022175.143769965
